Step,True_Label,Top1,Top2,Top3,nDCG@3,Hit@3
29938,30,37,10,1,0.0,0
29939,32,15,27,3,0.0,0
29940,38,15,20,37,0.0,0
29941,6,28,37,1,0.0,0
29942,22,41,14,26,0.0,0
29943,15,5,29,1,0.0,0
29944,34,6,37,33,0.0,0
29945,30,1,37,27,0.0,0
29946,25,10,37,5,0.0,0
29947,38,29,15,41,0.0,0
29948,24,24,33,41,0.9999999989999999,1
29949,36,3,38,16,0.0,0
29950,17,29,27,3,0.0,0
29951,23,37,14,0,0.0,0
29952,10,26,33,28,0.0,0
29953,23,23,10,31,0.9999999989999999,1
29954,30,37,28,10,0.0,0
29955,26,29,26,17,0.6309297529405278,1
29956,34,0,5,10,0.0,0
29957,17,14,10,1,0.0,0
29958,26,26,14,16,0.9999999989999999,1
29959,16,37,25,16,0.49999999949999996,1
29960,3,19,0,29,0.0,0
29961,16,29,10,40,0.0,0
29962,15,41,31,10,0.0,0
29963,24,37,6,28,0.0,0
29964,6,29,10,28,0.0,0
29965,22,37,6,26,0.0,0
29966,24,29,33,19,0.0,0
29967,30,37,29,10,0.0,0
29968,21,37,14,1,0.0,0
29969,10,41,37,19,0.0,0
29970,39,26,14,20,0.0,0
29971,2,29,18,32,0.0,0
29972,13,41,0,1,0.0,0
29973,31,5,31,0,0.6309297529405278,1
29974,10,31,37,1,0.0,0
29975,24,37,20,40,0.0,0
29976,38,14,37,0,0.0,0
29977,10,37,26,10,0.49999999949999996,1
29978,37,37,1,39,0.9999999989999999,1
29979,18,29,31,37,0.0,0
29980,10,6,28,20,0.0,0
29981,40,4,37,26,0.0,0
29982,22,37,29,41,0.0,0
29983,13,41,37,16,0.0,0
29984,25,37,41,1,0.0,0
29985,24,19,39,41,0.0,0
29986,33,37,14,6,0.0,0
29987,24,37,5,41,0.0,0
29988,29,41,4,28,0.0,0
29989,8,0,10,6,0.0,0
29990,3,29,26,37,0.0,0
29991,3,5,26,16,0.0,0
29992,10,14,10,1,0.6309297529405278,1
29993,2,37,5,23,0.0,0
29994,0,41,14,6,0.0,0
29995,24,29,37,33,0.0,0
29996,27,37,1,10,0.0,0
29997,11,26,4,40,0.0,0
29998,24,1,4,40,0.0,0
29999,5,29,37,28,0.0,0
30000,13,33,37,5,0.0,0
30001,38,28,37,1,0.0,0
30002,30,37,24,28,0.0,0
30003,39,3,28,37,0.0,0
30004,3,1,37,33,0.0,0
30005,22,37,10,5,0.0,0
30006,38,20,27,28,0.0,0
30007,24,10,14,19,0.0,0
30008,6,4,33,15,0.0,0
30009,38,28,10,37,0.0,0
30010,24,24,5,10,0.9999999989999999,1
30011,24,28,41,37,0.0,0
30012,34,10,5,29,0.0,0
30013,15,20,41,26,0.0,0
30014,16,29,13,5,0.0,0
30015,18,29,35,37,0.0,0
30016,24,29,12,18,0.0,0
30017,33,37,27,28,0.0,0
30018,17,14,10,1,0.0,0
30019,28,16,33,15,0.0,0
30020,38,37,13,1,0.0,0
30021,8,37,29,1,0.0,0
30022,24,29,41,28,0.0,0
30023,25,37,6,14,0.0,0
30024,14,37,14,1,0.6309297529405278,1
30025,24,41,31,16,0.0,0
30026,38,14,37,29,0.0,0
30027,3,29,31,32,0.0,0
30028,34,29,37,10,0.0,0
30029,17,33,15,13,0.0,0
30030,22,10,26,15,0.0,0
30031,29,37,1,32,0.0,0
30032,31,1,29,14,0.0,0
30033,10,29,37,5,0.0,0
30034,13,10,15,19,0.0,0
30035,24,5,19,3,0.0,0
30036,36,10,29,0,0.0,0
30037,38,41,15,5,0.0,0
30038,14,14,37,33,0.9999999989999999,1
30039,41,29,37,10,0.0,0
30040,4,15,10,37,0.0,0
30041,7,0,37,27,0.0,0
30042,16,37,31,1,0.0,0
30043,5,39,29,5,0.49999999949999996,1
30044,24,15,5,28,0.0,0
30045,24,4,37,29,0.0,0
30046,16,38,5,37,0.0,0
30047,5,5,41,1,0.9999999989999999,1
30048,38,37,0,1,0.0,0
30049,22,10,5,29,0.0,0
30050,38,37,5,29,0.0,0
30051,38,37,6,5,0.0,0
30052,3,12,39,20,0.0,0
30053,30,31,37,10,0.0,0
30054,34,37,13,35,0.0,0
30055,13,27,37,26,0.0,0
30056,24,29,10,14,0.0,0
30057,15,37,1,33,0.0,0
30058,38,37,29,14,0.0,0
30059,30,37,29,5,0.0,0
30060,24,29,5,20,0.0,0
30061,22,16,29,37,0.0,0
30062,4,1,29,37,0.0,0
30063,16,5,0,37,0.0,0
30064,38,37,6,14,0.0,0
30065,18,29,37,31,0.0,0
30066,24,5,25,24,0.49999999949999996,1
30067,10,31,28,20,0.0,0
30068,10,5,37,19,0.0,0
30069,38,38,22,2,0.9999999989999999,1
30070,5,37,28,14,0.0,0
30071,36,0,29,13,0.0,0
30072,30,29,14,37,0.0,0
30073,36,37,5,1,0.0,0
30074,38,0,26,28,0.0,0
30075,24,4,27,29,0.0,0
30076,31,4,26,29,0.0,0
30077,20,26,4,20,0.49999999949999996,1
30078,36,10,37,31,0.0,0
30079,36,29,10,26,0.0,0
30080,28,37,28,29,0.6309297529405278,1
30081,22,29,37,23,0.0,0
30082,40,40,33,35,0.9999999989999999,1
30083,24,26,14,37,0.0,0
30084,25,0,5,10,0.0,0
30085,37,33,40,2,0.0,0
30086,16,41,16,31,0.6309297529405278,1
30087,24,37,14,0,0.0,0
30088,24,41,26,19,0.0,0
30089,38,37,41,10,0.0,0
30090,10,14,10,32,0.6309297529405278,1
30091,30,29,37,12,0.0,0
30092,21,37,28,10,0.0,0
30093,29,0,28,29,0.49999999949999996,1
30094,16,27,37,16,0.49999999949999996,1
30095,22,29,23,5,0.0,0
30096,30,37,29,33,0.0,0
30097,14,0,29,31,0.0,0
30098,30,29,15,10,0.0,0
30099,5,37,32,28,0.0,0
30100,34,0,26,14,0.0,0
30101,27,27,14,4,0.9999999989999999,1
30102,20,40,20,3,0.6309297529405278,1
30103,24,41,19,28,0.0,0
30104,22,1,10,26,0.0,0
30105,18,1,14,0,0.0,0
30106,25,29,10,28,0.0,0
30107,13,29,13,19,0.6309297529405278,1
30108,16,14,26,15,0.0,0
30109,22,37,2,20,0.0,0
30110,2,0,37,1,0.0,0
30111,18,4,41,3,0.0,0
30112,28,41,24,37,0.0,0
30113,30,29,24,5,0.0,0
30114,26,37,19,33,0.0,0
30115,34,1,28,19,0.0,0
30116,24,41,14,6,0.0,0
30117,14,37,32,26,0.0,0
30118,23,10,14,15,0.0,0
30119,24,41,15,6,0.0,0
30120,21,37,29,35,0.0,0
30121,3,29,10,1,0.0,0
30122,30,14,5,37,0.0,0
30123,10,37,10,24,0.6309297529405278,1
30124,10,10,29,14,0.9999999989999999,1
30125,41,41,6,37,0.9999999989999999,1
30126,33,37,33,29,0.6309297529405278,1
30127,24,24,20,3,0.9999999989999999,1
30128,37,29,31,5,0.0,0
30129,38,0,37,31,0.0,0
30130,20,41,19,35,0.0,0
30131,24,24,41,20,0.9999999989999999,1
30132,30,29,10,14,0.0,0
30133,22,28,26,10,0.0,0
30134,34,37,4,5,0.0,0
30135,6,40,24,15,0.0,0
30136,38,1,29,28,0.0,0
30137,40,1,37,35,0.0,0
30138,21,37,28,5,0.0,0
30139,22,40,1,28,0.0,0
30140,24,28,37,29,0.0,0
30141,12,33,40,35,0.0,0
30142,24,37,10,5,0.0,0
30143,29,29,37,5,0.9999999989999999,1
30144,26,37,28,1,0.0,0
30145,16,29,37,10,0.0,0
30146,33,10,37,1,0.0,0
30147,10,16,27,20,0.0,0
30148,24,10,37,28,0.0,0
30149,24,20,37,24,0.49999999949999996,1
30150,13,13,5,28,0.9999999989999999,1
30151,1,37,4,5,0.0,0
30152,38,37,29,1,0.0,0
30153,28,37,5,10,0.0,0
30154,24,15,41,24,0.49999999949999996,1
30155,22,37,1,28,0.0,0
30156,38,1,15,14,0.0,0
30157,8,14,37,5,0.0,0
30158,8,10,26,37,0.0,0
30159,5,41,15,19,0.0,0
30160,34,16,14,38,0.0,0
30161,22,13,11,35,0.0,0
30162,10,20,37,10,0.49999999949999996,1
30163,7,41,37,6,0.0,0
30164,10,27,5,1,0.0,0
30165,11,37,4,2,0.0,0
30166,25,37,23,28,0.0,0
30167,38,23,21,16,0.0,0
30168,24,41,10,18,0.0,0
30169,38,37,1,29,0.0,0
30170,18,37,1,28,0.0,0
30171,3,0,32,25,0.0,0
30172,41,37,1,10,0.0,0
30173,13,14,28,31,0.0,0
30174,22,37,26,5,0.0,0
30175,24,10,29,5,0.0,0
30176,24,10,14,33,0.0,0
30177,18,37,14,1,0.0,0
30178,24,37,6,28,0.0,0
30179,30,37,14,5,0.0,0
30180,13,37,10,14,0.0,0
30181,20,15,20,28,0.6309297529405278,1
30182,10,24,10,8,0.6309297529405278,1
30183,5,28,37,5,0.49999999949999996,1
30184,38,27,28,31,0.0,0
30185,15,37,5,31,0.0,0
30186,2,3,26,6,0.0,0
30187,36,10,29,37,0.0,0
30188,34,29,37,35,0.0,0
30189,30,37,29,0,0.0,0
30190,22,29,32,23,0.0,0
30191,24,37,26,35,0.0,0
30192,14,0,14,37,0.6309297529405278,1
30193,38,37,2,23,0.0,0
30194,40,37,33,20,0.0,0
30195,28,37,28,5,0.6309297529405278,1
30196,36,37,29,26,0.0,0
30197,9,37,29,5,0.0,0
30198,5,15,28,5,0.49999999949999996,1
30199,27,15,41,27,0.49999999949999996,1
30200,24,1,14,4,0.0,0
30201,24,25,20,24,0.49999999949999996,1
30202,30,29,13,40,0.0,0
30203,15,37,10,23,0.0,0
30204,22,37,28,10,0.0,0
30205,24,20,41,5,0.0,0
30206,38,37,28,29,0.0,0
30207,30,29,10,0,0.0,0
30208,24,24,1,20,0.9999999989999999,1
30209,38,6,14,26,0.0,0
30210,33,28,14,37,0.0,0
30211,23,37,33,28,0.0,0
30212,24,26,4,33,0.0,0
30213,35,16,3,41,0.0,0
30214,10,6,33,15,0.0,0
30215,6,37,26,33,0.0,0
30216,8,28,5,20,0.0,0
30217,16,5,37,20,0.0,0
30218,2,37,29,26,0.0,0
30219,10,26,27,1,0.0,0
30220,13,29,14,37,0.0,0
30221,25,37,1,40,0.0,0
30222,41,37,1,5,0.0,0
30223,24,25,10,24,0.49999999949999996,1
30224,38,16,5,26,0.0,0
30225,1,27,29,10,0.0,0
30226,30,27,29,10,0.0,0
30227,17,14,28,17,0.49999999949999996,1
30228,34,37,20,5,0.0,0
30229,31,37,1,0,0.0,0
30230,10,10,15,28,0.9999999989999999,1
30231,13,37,14,28,0.0,0
30232,25,6,26,3,0.0,0
30233,38,41,26,4,0.0,0
30234,5,37,5,29,0.6309297529405278,1
30235,38,28,37,10,0.0,0
30236,23,37,40,7,0.0,0
30237,30,29,10,28,0.0,0
30238,38,5,37,16,0.0,0
30239,5,41,10,18,0.0,0
30240,10,37,14,5,0.0,0
30241,9,29,37,5,0.0,0
30242,38,6,37,5,0.0,0
30243,39,37,28,0,0.0,0
30244,6,41,6,5,0.6309297529405278,1
30245,16,41,3,4,0.0,0
30246,38,31,29,37,0.0,0
30247,34,37,10,14,0.0,0
30248,10,37,10,5,0.6309297529405278,1
30249,13,41,4,31,0.0,0
30250,15,1,14,37,0.0,0
30251,41,14,15,18,0.0,0
30252,16,26,0,27,0.0,0
30253,3,29,37,26,0.0,0
30254,2,29,0,40,0.0,0
30255,4,20,28,14,0.0,0
30256,37,37,28,19,0.9999999989999999,1
30257,26,37,14,29,0.0,0
30258,8,37,14,5,0.0,0
30259,18,37,14,1,0.0,0
30260,10,1,37,5,0.0,0
30261,38,37,28,15,0.0,0
30262,38,14,29,39,0.0,0
30263,14,28,18,37,0.0,0
30264,38,29,31,10,0.0,0
30265,24,14,20,33,0.0,0
30266,2,20,29,18,0.0,0
30267,16,29,10,37,0.0,0
30268,24,10,24,3,0.6309297529405278,1
30269,33,1,10,20,0.0,0
30270,16,1,28,26,0.0,0
30271,16,41,2,34,0.0,0
30272,35,14,37,12,0.0,0
30273,34,5,10,28,0.0,0
30274,5,19,29,5,0.49999999949999996,1
30275,33,41,24,33,0.49999999949999996,1
30276,10,41,19,26,0.0,0
30277,5,37,14,1,0.0,0
30278,12,0,3,12,0.49999999949999996,1
30279,33,19,14,37,0.0,0
30280,34,37,10,1,0.0,0
30281,24,20,41,24,0.49999999949999996,1
30282,25,10,24,5,0.0,0
30283,38,5,29,9,0.0,0
30284,38,20,28,24,0.0,0
30285,6,15,29,41,0.0,0
30286,20,15,20,37,0.6309297529405278,1
30287,24,37,29,28,0.0,0
30288,24,19,29,33,0.0,0
30289,24,41,25,0,0.0,0
30290,13,29,14,37,0.0,0
30291,41,37,26,10,0.0,0
30292,35,6,14,33,0.0,0
30293,17,28,39,19,0.0,0
30294,34,37,41,0,0.0,0
30295,24,5,29,1,0.0,0
30296,24,20,35,10,0.0,0
30297,34,1,28,14,0.0,0
30298,16,37,29,28,0.0,0
30299,33,15,37,26,0.0,0
30300,22,37,10,29,0.0,0
30301,18,37,29,14,0.0,0
30302,30,29,31,10,0.0,0
30303,16,37,1,14,0.0,0
30304,38,5,37,31,0.0,0
30305,6,41,19,1,0.0,0
30306,22,29,10,26,0.0,0
30307,3,29,27,37,0.0,0
30308,24,28,19,37,0.0,0
30309,23,41,37,5,0.0,0
30310,11,37,18,32,0.0,0
30311,39,1,41,39,0.49999999949999996,1
30312,34,37,5,1,0.0,0
30313,38,29,30,16,0.0,0
30314,21,29,31,0,0.0,0
30315,5,37,0,14,0.0,0
30316,33,10,33,15,0.6309297529405278,1
30317,15,15,20,28,0.9999999989999999,1
30318,3,20,2,25,0.0,0
30319,30,19,41,26,0.0,0
30320,26,14,37,12,0.0,0
30321,38,0,31,37,0.0,0
30322,10,37,40,33,0.0,0
30323,27,37,25,16,0.0,0
30324,38,23,19,31,0.0,0
30325,4,37,5,29,0.0,0
30326,40,4,6,2,0.0,0
30327,24,16,3,0,0.0,0
30328,10,37,1,29,0.0,0
30329,15,26,20,37,0.0,0
30330,26,0,37,5,0.0,0
30331,24,4,24,41,0.6309297529405278,1
30332,3,29,40,33,0.0,0
30333,22,37,14,27,0.0,0
30334,3,37,31,10,0.0,0
30335,20,33,20,10,0.6309297529405278,1
30336,10,5,40,25,0.0,0
30337,6,37,5,26,0.0,0
30338,24,29,2,10,0.0,0
30339,24,5,20,24,0.49999999949999996,1
30340,38,37,26,6,0.0,0
30341,38,29,31,32,0.0,0
30342,30,41,37,20,0.0,0
30343,35,41,14,37,0.0,0
30344,24,15,29,32,0.0,0
30345,30,29,5,2,0.0,0
30346,25,24,33,40,0.0,0
30347,16,37,28,25,0.0,0
30348,34,10,28,6,0.0,0
30349,3,41,29,28,0.0,0
30350,24,41,26,24,0.49999999949999996,1
30351,15,10,28,14,0.0,0
30352,33,2,28,20,0.0,0
30353,22,37,40,31,0.0,0
30354,34,14,6,37,0.0,0
30355,18,37,33,5,0.0,0
30356,31,41,16,37,0.0,0
30357,38,26,14,29,0.0,0
30358,3,15,4,11,0.0,0
30359,30,19,29,10,0.0,0
30360,30,37,29,25,0.0,0
30361,34,37,33,5,0.0,0
30362,24,41,39,26,0.0,0
30363,10,13,16,3,0.0,0
30364,24,24,40,32,0.9999999989999999,1
30365,23,41,37,14,0.0,0
30366,34,37,1,0,0.0,0
30367,30,29,24,10,0.0,0
30368,30,29,31,37,0.0,0
30369,33,3,26,41,0.0,0
30370,10,37,28,2,0.0,0
30371,24,31,37,29,0.0,0
30372,30,29,37,28,0.0,0
30373,1,0,14,37,0.0,0
30374,24,28,37,41,0.0,0
30375,13,10,28,37,0.0,0
30376,17,37,10,14,0.0,0
30377,25,26,5,29,0.0,0
30378,10,25,14,10,0.49999999949999996,1
30379,38,5,29,1,0.0,0
30380,34,37,15,14,0.0,0
30381,16,37,1,27,0.0,0
30382,2,6,15,2,0.49999999949999996,1
30383,2,27,41,29,0.0,0
30384,10,1,14,10,0.49999999949999996,1
30385,41,16,29,5,0.0,0
30386,24,1,37,33,0.0,0
30387,35,29,19,41,0.0,0
30388,19,41,4,39,0.0,0
30389,6,6,26,29,0.9999999989999999,1
30390,22,37,6,10,0.0,0
30391,20,7,41,6,0.0,0
30392,22,5,37,28,0.0,0
30393,39,41,3,16,0.0,0
30394,33,37,5,1,0.0,0
30395,18,37,5,26,0.0,0
30396,5,14,0,29,0.0,0
30397,3,1,37,13,0.0,0
30398,33,28,1,6,0.0,0
30399,24,14,37,32,0.0,0
30400,24,37,29,41,0.0,0
30401,20,37,29,31,0.0,0
30402,26,37,1,10,0.0,0
30403,34,0,10,29,0.0,0
30404,38,31,13,10,0.0,0
30405,33,20,1,28,0.0,0
30406,24,16,26,10,0.0,0
30407,10,15,3,20,0.0,0
30408,19,27,28,15,0.0,0
30409,19,29,41,33,0.0,0
30410,34,37,1,28,0.0,0
30411,25,14,29,23,0.0,0
30412,31,37,16,26,0.0,0
30413,25,24,25,6,0.6309297529405278,1
30414,2,29,19,37,0.0,0
30415,38,37,29,10,0.0,0
30416,2,41,26,29,0.0,0
30417,25,41,26,1,0.0,0
30418,27,40,33,11,0.0,0
30419,3,28,19,5,0.0,0
30420,19,41,16,28,0.0,0
30421,27,37,33,14,0.0,0
30422,10,37,0,28,0.0,0
30423,24,37,2,1,0.0,0
30424,29,29,37,1,0.9999999989999999,1
30425,3,41,6,5,0.0,0
30426,22,26,14,10,0.0,0
30427,1,28,6,19,0.0,0
30428,24,37,41,5,0.0,0
30429,13,29,19,0,0.0,0
30430,6,37,28,1,0.0,0
30431,38,29,16,37,0.0,0
30432,25,26,6,37,0.0,0
30433,34,10,1,28,0.0,0
30434,30,37,0,29,0.0,0
30435,39,37,0,4,0.0,0
30436,18,27,15,37,0.0,0
30437,33,33,6,37,0.9999999989999999,1
30438,30,29,10,13,0.0,0
30439,19,37,15,20,0.0,0
30440,15,41,37,6,0.0,0
30441,25,29,37,0,0.0,0
30442,23,37,5,32,0.0,0
30443,20,37,5,29,0.0,0
30444,17,37,27,6,0.0,0
30445,38,29,0,14,0.0,0
30446,6,37,33,28,0.0,0
30447,3,37,10,2,0.0,0
30448,24,1,5,24,0.49999999949999996,1
30449,25,37,33,32,0.0,0
30450,36,10,1,13,0.0,0
30451,7,29,19,0,0.0,0
30452,13,14,26,37,0.0,0
30453,24,37,29,1,0.0,0
30454,38,29,14,1,0.0,0
30455,20,41,12,16,0.0,0
30456,38,29,37,5,0.0,0
30457,10,41,20,33,0.0,0
30458,5,5,28,29,0.9999999989999999,1
30459,39,37,23,3,0.0,0
30460,10,28,10,37,0.6309297529405278,1
30461,28,0,26,27,0.0,0
30462,10,10,19,5,0.9999999989999999,1
30463,20,14,37,1,0.0,0
30464,8,29,37,26,0.0,0
30465,31,29,10,31,0.49999999949999996,1
30466,3,14,37,32,0.0,0
30467,36,37,27,14,0.0,0
30468,1,37,16,41,0.0,0
30469,33,41,6,37,0.0,0
30470,25,41,37,25,0.49999999949999996,1
30471,8,29,25,3,0.0,0
30472,24,29,32,40,0.0,0
30473,22,14,37,9,0.0,0
30474,2,37,29,28,0.0,0
30475,39,37,4,5,0.0,0
30476,1,29,14,26,0.0,0
30477,30,29,16,27,0.0,0
30478,5,37,29,32,0.0,0
30479,30,10,5,25,0.0,0
30480,22,26,23,16,0.0,0
30481,34,5,37,26,0.0,0
30482,20,19,40,10,0.0,0
30483,16,14,29,1,0.0,0
30484,20,41,37,40,0.0,0
30485,18,28,10,16,0.0,0
30486,13,37,6,41,0.0,0
30487,18,29,5,3,0.0,0
30488,16,29,37,0,0.0,0
30489,33,41,33,10,0.6309297529405278,1
30490,9,1,37,15,0.0,0
30491,29,14,41,29,0.49999999949999996,1
30492,10,27,37,29,0.0,0
30493,8,37,10,14,0.0,0
30494,34,0,14,19,0.0,0
30495,37,37,6,29,0.9999999989999999,1
30496,38,5,37,27,0.0,0
30497,39,0,1,4,0.0,0
30498,27,29,10,31,0.0,0
30499,25,29,19,28,0.0,0
30500,26,6,14,37,0.0,0
30501,5,28,26,39,0.0,0
30502,3,29,5,37,0.0,0
30503,30,37,29,14,0.0,0
30504,24,37,28,33,0.0,0
30505,25,37,1,33,0.0,0
30506,10,37,10,28,0.6309297529405278,1
30507,38,13,1,14,0.0,0
30508,17,14,6,37,0.0,0
30509,11,41,37,14,0.0,0
30510,22,28,5,29,0.0,0
30511,30,37,28,29,0.0,0
30512,24,37,33,1,0.0,0
30513,38,10,37,33,0.0,0
30514,16,1,10,37,0.0,0
30515,18,26,16,41,0.0,0
30516,34,1,37,29,0.0,0
30517,8,4,37,10,0.0,0
30518,24,3,27,4,0.0,0
30519,36,28,0,26,0.0,0
30520,17,29,1,31,0.0,0
30521,7,37,33,29,0.0,0
30522,1,29,1,0,0.6309297529405278,1
30523,34,14,10,37,0.0,0
30524,24,24,41,26,0.9999999989999999,1
30525,16,41,15,18,0.0,0
30526,9,29,37,31,0.0,0
30527,18,10,33,29,0.0,0
30528,17,37,27,31,0.0,0
30529,10,1,29,40,0.0,0
30530,10,20,10,6,0.6309297529405278,1
30531,1,41,15,29,0.0,0
30532,24,3,10,14,0.0,0
30533,24,41,3,16,0.0,0
30534,30,37,0,5,0.0,0
30535,38,5,1,41,0.0,0
30536,30,37,14,29,0.0,0
30537,24,28,4,26,0.0,0
30538,22,29,37,5,0.0,0
30539,11,37,14,20,0.0,0
30540,17,19,41,37,0.0,0
30541,24,27,15,29,0.0,0
30542,7,29,35,16,0.0,0
30543,24,26,39,27,0.0,0
30544,32,4,20,35,0.0,0
30545,34,29,5,6,0.0,0
30546,30,14,41,37,0.0,0
30547,41,41,27,0,0.9999999989999999,1
30548,40,41,19,37,0.0,0
30549,15,28,14,6,0.0,0
30550,17,14,6,17,0.49999999949999996,1
30551,26,18,27,5,0.0,0
30552,25,5,37,26,0.0,0
30553,39,1,29,37,0.0,0
30554,33,37,29,1,0.0,0
30555,2,26,5,27,0.0,0
30556,22,37,29,41,0.0,0
30557,3,10,37,27,0.0,0
30558,39,1,37,29,0.0,0
30559,5,27,21,26,0.0,0
30560,38,37,41,26,0.0,0
30561,28,28,10,14,0.9999999989999999,1
30562,24,26,13,20,0.0,0
30563,36,29,37,10,0.0,0
30564,16,29,23,28,0.0,0
30565,17,29,41,26,0.0,0
30566,10,40,20,33,0.0,0
30567,34,29,4,26,0.0,0
30568,38,29,37,5,0.0,0
30569,0,19,29,40,0.0,0
30570,24,41,19,10,0.0,0
30571,38,10,5,33,0.0,0
30572,24,15,20,41,0.0,0
30573,38,31,6,19,0.0,0
30574,24,37,2,41,0.0,0
30575,8,37,26,29,0.0,0
30576,11,29,40,1,0.0,0
30577,34,10,29,5,0.0,0
30578,15,41,37,0,0.0,0
30579,3,37,26,1,0.0,0
30580,34,41,39,10,0.0,0
30581,6,37,20,28,0.0,0
30582,17,41,29,6,0.0,0
30583,3,37,6,20,0.0,0
30584,33,28,15,10,0.0,0
30585,30,29,37,13,0.0,0
30586,37,10,37,28,0.6309297529405278,1
30587,34,0,11,27,0.0,0
30588,26,5,10,24,0.0,0
30589,24,26,37,20,0.0,0
30590,34,29,26,37,0.0,0
30591,24,41,28,10,0.0,0
30592,22,14,29,37,0.0,0
30593,22,37,1,26,0.0,0
30594,38,29,37,5,0.0,0
30595,31,41,3,0,0.0,0
30596,10,41,37,6,0.0,0
30597,24,31,10,27,0.0,0
30598,17,14,41,37,0.0,0
30599,34,19,28,37,0.0,0
30600,5,37,20,6,0.0,0
30601,24,37,15,35,0.0,0
30602,24,39,33,28,0.0,0
30603,10,29,31,10,0.49999999949999996,1
30604,18,37,26,14,0.0,0
30605,20,14,3,41,0.0,0
30606,10,10,37,5,0.9999999989999999,1
30607,28,16,27,41,0.0,0
30608,30,37,6,28,0.0,0
30609,20,5,10,3,0.0,0
30610,16,5,10,29,0.0,0
30611,27,26,32,5,0.0,0
30612,6,20,25,15,0.0,0
30613,34,15,6,5,0.0,0
30614,5,10,26,37,0.0,0
30615,24,35,14,41,0.0,0
30616,28,37,10,31,0.0,0
30617,2,28,41,39,0.0,0
30618,24,37,28,3,0.0,0
30619,34,10,19,16,0.0,0
30620,39,33,5,27,0.0,0
30621,10,1,28,14,0.0,0
30622,40,19,3,25,0.0,0
30623,38,14,37,0,0.0,0
30624,38,1,37,40,0.0,0
30625,24,37,14,6,0.0,0
30626,28,20,28,26,0.6309297529405278,1
30627,3,4,37,29,0.0,0
30628,30,24,10,38,0.0,0
30629,29,29,14,10,0.9999999989999999,1
30630,12,29,37,13,0.0,0
30631,7,7,0,29,0.9999999989999999,1
30632,3,28,26,14,0.0,0
30633,30,37,29,28,0.0,0
30634,40,37,16,10,0.0,0
30635,10,41,26,20,0.0,0
30636,16,29,37,14,0.0,0
30637,39,3,41,39,0.49999999949999996,1
30638,8,37,1,6,0.0,0
30639,34,10,20,16,0.0,0
30640,24,37,6,5,0.0,0
30641,28,41,28,16,0.6309297529405278,1
30642,21,37,28,26,0.0,0
30643,10,37,16,1,0.0,0
30644,18,41,1,33,0.0,0
30645,35,28,37,26,0.0,0
30646,2,10,23,6,0.0,0
30647,24,28,37,10,0.0,0
30648,34,10,0,29,0.0,0
30649,38,37,29,14,0.0,0
30650,28,37,5,10,0.0,0
30651,32,37,14,5,0.0,0
30652,24,10,28,35,0.0,0
30653,33,41,37,26,0.0,0
30654,17,26,14,15,0.0,0
30655,3,37,14,33,0.0,0
30656,5,29,5,37,0.6309297529405278,1
30657,25,26,25,10,0.6309297529405278,1
30658,30,29,37,1,0.0,0
30659,24,19,29,31,0.0,0
30660,39,37,6,10,0.0,0
30661,10,29,37,6,0.0,0
30662,5,37,28,10,0.0,0
30663,22,37,29,26,0.0,0
30664,36,5,10,24,0.0,0
30665,24,5,1,19,0.0,0
30666,25,1,37,16,0.0,0
30667,14,41,37,26,0.0,0
30668,0,28,37,41,0.0,0
30669,24,20,33,5,0.0,0
30670,38,16,3,27,0.0,0
30671,33,14,10,26,0.0,0
30672,38,31,28,37,0.0,0
30673,34,14,37,5,0.0,0
30674,24,29,37,35,0.0,0
30675,25,32,5,29,0.0,0
30676,34,10,17,5,0.0,0
30677,17,37,1,0,0.0,0
30678,24,20,15,27,0.0,0
30679,10,37,28,14,0.0,0
30680,34,40,29,10,0.0,0
30681,10,19,32,29,0.0,0
30682,32,6,4,20,0.0,0
30683,38,37,29,40,0.0,0
30684,13,41,26,25,0.0,0
30685,24,28,1,37,0.0,0
30686,24,19,24,3,0.6309297529405278,1
30687,40,37,29,10,0.0,0
30688,21,29,37,26,0.0,0
30689,24,6,25,33,0.0,0
30690,10,26,5,10,0.49999999949999996,1
30691,13,5,1,20,0.0,0
30692,30,0,37,10,0.0,0
30693,3,29,37,31,0.0,0
30694,25,27,1,24,0.0,0
30695,20,31,4,16,0.0,0
30696,19,26,1,31,0.0,0
30697,38,14,5,29,0.0,0
30698,40,41,26,6,0.0,0
30699,2,29,4,14,0.0,0
30700,23,0,5,25,0.0,0
30701,7,29,14,10,0.0,0
30702,38,4,37,33,0.0,0
30703,22,10,37,5,0.0,0
30704,3,3,35,41,0.9999999989999999,1
30705,5,37,4,20,0.0,0
30706,19,41,15,20,0.0,0
30707,28,41,10,31,0.0,0
30708,18,37,1,6,0.0,0
30709,30,37,10,14,0.0,0
30710,24,5,6,24,0.49999999949999996,1
30711,26,29,19,1,0.0,0
30712,25,29,27,37,0.0,0
30713,30,29,31,5,0.0,0
30714,20,26,39,28,0.0,0
30715,24,5,1,16,0.0,0
30716,10,41,26,0,0.0,0
30717,25,3,15,33,0.0,0
30718,38,29,10,37,0.0,0
30719,3,37,15,1,0.0,0
30720,33,19,1,37,0.0,0
30721,39,37,26,27,0.0,0
30722,10,29,14,39,0.0,0
30723,5,5,28,10,0.9999999989999999,1
30724,15,29,37,26,0.0,0
30725,38,29,31,37,0.0,0
30726,34,10,37,28,0.0,0
30727,11,14,37,35,0.0,0
