Step,True_Label,Action,Reward,Cumulative
37452,38,38,1,7891
37453,24,29,0,7891
37454,38,27,0,7891
37455,24,30,0,7891
37456,2,14,0,7891
37457,22,39,0,7891
37458,24,7,0,7891
37459,26,22,0,7891
37460,9,19,0,7891
37461,30,30,1,7892
37462,38,16,0,7892
37463,13,19,0,7892
37464,17,32,0,7892
37465,24,30,0,7892
37466,2,28,0,7892
37467,17,26,0,7892
37468,3,23,0,7892
37469,24,24,1,7893
37470,17,11,0,7893
37471,38,35,0,7893
37472,22,8,0,7893
37473,33,1,0,7893
37474,22,22,1,7894
37475,40,31,0,7894
37476,24,28,0,7894
37477,20,24,0,7894
37478,23,22,0,7894
37479,10,22,0,7894
37480,36,36,1,7895
37481,38,8,0,7895
37482,24,37,0,7895
37483,5,37,0,7895
37484,10,18,0,7895
37485,39,29,0,7895
37486,16,22,0,7895
37487,33,8,0,7895
37488,3,21,0,7895
37489,12,8,0,7895
37490,20,37,0,7895
37491,24,10,0,7895
37492,38,6,0,7895
37493,13,34,0,7895
37494,38,24,0,7895
37495,30,30,1,7896
37496,31,3,0,7896
37497,25,38,0,7896
37498,10,10,1,7897
37499,34,34,1,7898
37500,10,13,0,7898
37501,16,12,0,7898
37502,29,30,0,7898
37503,27,39,0,7898
37504,36,36,1,7899
37505,31,15,0,7899
37506,22,11,0,7899
37507,33,6,0,7899
37508,32,17,0,7899
37509,36,36,1,7900
37510,29,23,0,7900
37511,8,22,0,7900
37512,11,3,0,7900
37513,38,34,0,7900
37514,5,30,0,7900
37515,3,34,0,7900
37516,30,30,1,7901
37517,12,26,0,7901
37518,23,29,0,7901
37519,34,34,1,7902
37520,23,25,0,7902
37521,14,17,0,7902
37522,5,24,0,7902
37523,39,34,0,7902
37524,33,0,0,7902
37525,0,28,0,7902
37526,29,40,0,7902
37527,3,14,0,7902
37528,38,11,0,7902
37529,33,3,0,7902
37530,34,37,0,7902
37531,18,38,0,7902
37532,31,34,0,7902
37533,24,19,0,7902
37534,38,38,1,7903
37535,13,7,0,7903
37536,38,5,0,7903
37537,34,34,1,7904
37538,27,38,0,7904
37539,3,18,0,7904
37540,34,34,1,7905
37541,30,13,0,7905
37542,25,37,0,7905
37543,38,3,0,7905
37544,19,10,0,7905
37545,24,24,1,7906
37546,24,16,0,7906
37547,30,24,0,7906
37548,27,19,0,7906
37549,38,41,0,7906
37550,34,20,0,7906
37551,24,41,0,7906
37552,21,8,0,7906
37553,24,38,0,7906
37554,24,24,1,7907
37555,24,24,1,7908
37556,24,24,1,7909
37557,6,2,0,7909
37558,34,34,1,7910
37559,37,41,0,7910
37560,24,24,1,7911
37561,17,36,0,7911
37562,38,38,1,7912
37563,13,7,0,7912
37564,24,24,1,7913
37565,38,21,0,7913
37566,18,3,0,7913
37567,33,20,0,7913
37568,8,38,0,7913
37569,10,22,0,7913
37570,25,2,0,7913
37571,25,25,1,7914
37572,24,6,0,7914
37573,24,24,1,7915
37574,6,16,0,7915
37575,38,38,1,7916
37576,24,24,1,7917
37577,38,7,0,7917
37578,38,33,0,7917
37579,38,38,1,7918
37580,24,33,0,7918
37581,33,28,0,7918
37582,38,25,0,7918
37583,40,31,0,7918
37584,16,26,0,7918
37585,26,41,0,7918
37586,24,24,1,7919
37587,8,24,0,7919
37588,34,4,0,7919
37589,22,22,1,7920
37590,14,28,0,7920
37591,41,14,0,7920
37592,24,25,0,7920
37593,20,3,0,7920
37594,24,38,0,7920
37595,6,26,0,7920
37596,3,28,0,7920
37597,24,16,0,7920
37598,24,26,0,7920
37599,16,26,0,7920
37600,34,37,0,7920
37601,18,38,0,7920
37602,24,24,1,7921
37603,34,37,0,7921
37604,28,21,0,7921
37605,40,29,0,7921
37606,33,29,0,7921
37607,13,38,0,7921
37608,20,4,0,7921
37609,38,22,0,7921
37610,38,41,0,7921
37611,17,17,1,7922
37612,24,33,0,7922
37613,34,38,0,7922
37614,31,10,0,7922
37615,41,32,0,7922
37616,24,24,1,7923
37617,32,10,0,7923
37618,10,10,1,7924
37619,38,40,0,7924
37620,2,12,0,7924
37621,15,30,0,7924
37622,28,16,0,7924
37623,24,22,0,7924
37624,25,10,0,7924
37625,39,20,0,7924
37626,22,34,0,7924
37627,24,20,0,7924
37628,13,38,0,7924
37629,25,29,0,7924
37630,25,14,0,7924
37631,24,24,1,7925
37632,28,41,0,7925
37633,12,22,0,7925
37634,40,7,0,7925
37635,12,8,0,7925
37636,22,22,1,7926
37637,22,33,0,7926
37638,16,16,1,7927
37639,24,24,1,7928
37640,23,25,0,7928
37641,22,22,1,7929
37642,34,34,1,7930
37643,10,18,0,7930
37644,16,40,0,7930
37645,38,19,0,7930
37646,22,31,0,7930
37647,22,9,0,7930
37648,24,24,1,7931
37649,25,25,1,7932
37650,30,30,1,7933
37651,34,34,1,7934
37652,24,18,0,7934
37653,37,0,0,7934
37654,39,24,0,7934
37655,40,28,0,7934
37656,38,38,1,7935
37657,29,10,0,7935
37658,24,29,0,7935
37659,30,34,0,7935
37660,24,38,0,7935
37661,33,26,0,7935
37662,5,10,0,7935
37663,34,34,1,7936
37664,5,24,0,7936
37665,2,5,0,7936
37666,13,37,0,7936
37667,20,30,0,7936
37668,24,26,0,7936
37669,38,31,0,7936
37670,24,5,0,7936
37671,3,24,0,7936
37672,14,26,0,7936
37673,3,13,0,7936
37674,13,30,0,7936
37675,38,22,0,7936
37676,33,24,0,7936
37677,28,13,0,7936
37678,16,38,0,7936
37679,38,30,0,7936
37680,22,8,0,7936
37681,40,41,0,7936
37682,23,0,0,7936
37683,7,10,0,7936
37684,22,32,0,7936
37685,22,22,1,7937
37686,22,38,0,7937
37687,10,33,0,7937
37688,3,24,0,7937
37689,20,20,1,7938
37690,34,38,0,7938
37691,28,32,0,7938
37692,34,20,0,7938
37693,6,35,0,7938
37694,10,5,0,7938
37695,28,35,0,7938
37696,24,24,1,7939
37697,16,22,0,7939
37698,10,10,1,7940
37699,10,10,1,7941
37700,24,2,0,7941
37701,40,36,0,7941
37702,26,38,0,7941
37703,10,6,0,7941
37704,38,7,0,7941
37705,24,24,1,7942
37706,37,22,0,7942
37707,20,20,1,7943
37708,10,20,0,7943
37709,5,24,0,7943
37710,25,25,1,7944
37711,24,30,0,7944
37712,24,24,1,7945
37713,33,24,0,7945
37714,12,3,0,7945
37715,16,30,0,7945
37716,19,25,0,7945
37717,39,39,1,7946
37718,38,29,0,7946
37719,32,39,0,7946
37720,28,3,0,7946
37721,34,28,0,7946
37722,24,20,0,7946
37723,22,22,1,7947
37724,23,34,0,7947
37725,16,38,0,7947
37726,24,26,0,7947
37727,10,19,0,7947
37728,34,34,1,7948
37729,37,6,0,7948
37730,24,29,0,7948
37731,10,32,0,7948
37732,23,29,0,7948
37733,20,24,0,7948
37734,35,18,0,7948
37735,40,38,0,7948
37736,10,16,0,7948
37737,23,22,0,7948
37738,10,6,0,7948
37739,21,9,0,7948
37740,36,36,1,7949
37741,24,32,0,7949
37742,28,13,0,7949
37743,10,1,0,7949
37744,38,13,0,7949
37745,29,13,0,7949
37746,30,30,1,7950
37747,24,19,0,7950
37748,3,13,0,7950
37749,17,18,0,7950
37750,30,15,0,7950
37751,24,24,1,7951
37752,24,24,1,7952
37753,17,17,1,7953
37754,15,40,0,7953
37755,10,34,0,7953
37756,24,24,1,7954
37757,24,32,0,7954
37758,24,2,0,7954
37759,24,38,0,7954
37760,28,5,0,7954
37761,34,1,0,7954
37762,5,38,0,7954
37763,34,29,0,7954
37764,2,10,0,7954
37765,25,25,1,7955
37766,22,30,0,7955
37767,24,34,0,7955
37768,13,25,0,7955
37769,24,24,1,7956
37770,25,26,0,7956
37771,41,4,0,7956
37772,24,20,0,7956
37773,39,36,0,7956
37774,20,36,0,7956
37775,24,26,0,7956
37776,20,34,0,7956
37777,36,16,0,7956
37778,28,6,0,7956
37779,10,22,0,7956
37780,38,35,0,7956
37781,38,15,0,7956
37782,23,24,0,7956
37783,24,20,0,7956
37784,2,27,0,7956
37785,38,24,0,7956
37786,6,2,0,7956
37787,30,30,1,7957
37788,38,32,0,7957
37789,40,24,0,7957
37790,34,24,0,7957
37791,16,38,0,7957
37792,24,24,1,7958
37793,30,30,1,7959
37794,30,30,1,7960
37795,24,24,1,7961
37796,24,16,0,7961
37797,22,26,0,7961
37798,39,9,0,7961
37799,30,36,0,7961
37800,38,24,0,7961
37801,22,22,1,7962
37802,22,9,0,7962
37803,2,9,0,7962
37804,41,34,0,7962
37805,13,7,0,7962
37806,8,38,0,7962
37807,9,24,0,7962
37808,16,16,1,7963
37809,0,25,0,7963
37810,25,39,0,7963
37811,24,38,0,7963
37812,4,32,0,7963
37813,24,24,1,7964
37814,24,9,0,7964
37815,23,36,0,7964
37816,13,36,0,7964
37817,30,14,0,7964
37818,10,24,0,7964
37819,10,21,0,7964
37820,13,13,1,7965
37821,39,39,1,7966
37822,16,8,0,7966
37823,0,25,0,7966
37824,10,19,0,7966
37825,38,38,1,7967
37826,38,38,1,7968
37827,24,28,0,7968
37828,18,41,0,7968
37829,33,6,0,7968
37830,25,38,0,7968
37831,32,3,0,7968
37832,24,5,0,7968
37833,24,39,0,7968
37834,3,7,0,7968
37835,41,24,0,7968
37836,36,36,1,7969
37837,24,24,1,7970
37838,24,24,1,7971
37839,17,27,0,7971
37840,24,24,1,7972
37841,22,16,0,7972
37842,24,41,0,7972
37843,25,25,1,7973
37844,30,30,1,7974
37845,24,24,1,7975
37846,23,35,0,7975
37847,22,13,0,7975
37848,29,30,0,7975
37849,22,30,0,7975
37850,23,10,0,7975
37851,22,16,0,7975
37852,36,30,0,7975
37853,34,41,0,7975
37854,22,3,0,7975
37855,41,10,0,7975
37856,3,21,0,7975
37857,39,18,0,7975
37858,30,30,1,7976
37859,10,30,0,7976
37860,26,24,0,7976
37861,6,7,0,7976
37862,10,11,0,7976
37863,5,27,0,7976
37864,25,26,0,7976
37865,16,16,1,7977
37866,10,4,0,7977
37867,37,38,0,7977
37868,16,20,0,7977
37869,29,32,0,7977
37870,2,2,1,7978
37871,4,28,0,7978
37872,24,3,0,7978
37873,3,26,0,7978
37874,10,7,0,7978
37875,24,33,0,7978
37876,13,30,0,7978
37877,0,26,0,7978
37878,38,38,1,7979
37879,30,37,0,7979
37880,24,24,1,7980
37881,31,37,0,7980
37882,38,4,0,7980
37883,5,24,0,7980
37884,39,29,0,7980
37885,38,30,0,7980
37886,34,7,0,7980
37887,36,41,0,7980
37888,38,17,0,7980
37889,30,24,0,7980
37890,22,22,1,7981
37891,27,24,0,7981
37892,5,30,0,7981
37893,6,6,1,7982
37894,17,17,1,7983
37895,22,16,0,7983
37896,22,31,0,7983
37897,24,24,1,7984
37898,29,30,0,7984
37899,13,16,0,7984
37900,29,20,0,7984
37901,18,22,0,7984
37902,1,39,0,7984
37903,10,30,0,7984
37904,24,19,0,7984
37905,24,10,0,7984
37906,38,38,1,7985
37907,21,17,0,7985
37908,2,10,0,7985
37909,39,39,1,7986
37910,3,38,0,7986
37911,11,22,0,7986
37912,30,9,0,7986
37913,10,10,1,7987
37914,36,36,1,7988
37915,22,3,0,7988
37916,36,39,0,7988
37917,31,29,0,7988
37918,38,22,0,7988
37919,5,4,0,7988
37920,30,30,1,7989
37921,38,38,1,7990
37922,10,16,0,7990
37923,10,30,0,7990
37924,4,41,0,7990
37925,8,12,0,7990
37926,30,27,0,7990
37927,41,21,0,7990
37928,8,8,1,7991
37929,1,39,0,7991
37930,24,32,0,7991
37931,34,28,0,7991
37932,24,14,0,7991
37933,15,0,0,7991
37934,24,20,0,7991
37935,22,22,1,7992
37936,22,36,0,7992
37937,6,6,1,7993
37938,36,36,1,7994
37939,24,24,1,7995
37940,23,6,0,7995
37941,23,16,0,7995
37942,40,9,0,7995
37943,16,28,0,7995
37944,6,31,0,7995
37945,38,38,1,7996
37946,40,30,0,7996
37947,21,28,0,7996
37948,10,24,0,7996
37949,17,30,0,7996
37950,24,24,1,7997
37951,38,30,0,7997
37952,13,30,0,7997
37953,24,20,0,7997
37954,5,21,0,7997
37955,17,34,0,7997
37956,11,38,0,7997
37957,21,38,0,7997
37958,3,38,0,7997
37959,13,32,0,7997
37960,20,12,0,7997
37961,13,30,0,7997
37962,40,20,0,7997
37963,3,0,0,7997
37964,32,28,0,7997
37965,30,30,1,7998
37966,28,2,0,7998
37967,10,5,0,7998
37968,10,3,0,7998
37969,22,22,1,7999
37970,22,23,0,7999
37971,38,3,0,7999
37972,36,36,1,8000
37973,13,0,0,8000
37974,24,24,1,8001
37975,8,8,1,8002
37976,32,20,0,8002
37977,8,8,1,8003
37978,5,10,0,8003
37979,34,6,0,8003
37980,38,38,1,8004
37981,25,30,0,8004
37982,38,13,0,8004
37983,34,34,1,8005
37984,10,31,0,8005
37985,30,39,0,8005
37986,28,32,0,8005
37987,16,10,0,8005
37988,10,3,0,8005
37989,22,40,0,8005
37990,28,11,0,8005
37991,24,6,0,8005
37992,38,21,0,8005
37993,30,30,1,8006
37994,22,25,0,8006
37995,24,12,0,8006
37996,13,34,0,8006
37997,38,10,0,8006
37998,20,24,0,8006
37999,6,6,1,8007
38000,38,28,0,8007
38001,24,38,0,8007
38002,34,34,1,8008
38003,5,37,0,8008
38004,34,3,0,8008
38005,11,27,0,8008
38006,8,0,0,8008
38007,38,25,0,8008
38008,10,8,0,8008
38009,5,20,0,8008
38010,24,23,0,8008
38011,18,38,0,8008
38012,10,1,0,8008
38013,34,15,0,8008
38014,24,24,1,8009
38015,30,30,1,8010
38016,24,24,1,8011
38017,28,20,0,8011
38018,8,8,1,8012
38019,3,38,0,8012
38020,28,22,0,8012
38021,38,7,0,8012
38022,16,19,0,8012
38023,38,38,1,8013
38024,16,38,0,8013
38025,24,24,1,8014
38026,10,21,0,8014
38027,25,14,0,8014
38028,36,0,0,8014
38029,3,24,0,8014
38030,3,39,0,8014
38031,3,24,0,8014
38032,30,30,1,8015
38033,5,24,0,8015
38034,16,29,0,8015
38035,22,38,0,8015
38036,13,4,0,8015
38037,36,16,0,8015
38038,30,35,0,8015
38039,8,8,1,8016
38040,16,8,0,8016
38041,11,30,0,8016
38042,17,17,1,8017
38043,33,10,0,8017
38044,14,16,0,8017
38045,27,11,0,8017
38046,38,41,0,8017
38047,17,32,0,8017
38048,27,30,0,8017
38049,32,37,0,8017
38050,24,38,0,8017
38051,31,13,0,8017
38052,13,20,0,8017
38053,24,16,0,8017
38054,2,6,0,8017
38055,23,16,0,8017
38056,25,10,0,8017
38057,24,41,0,8017
38058,33,24,0,8017
38059,2,24,0,8017
38060,36,36,1,8018
38061,25,22,0,8018
38062,24,39,0,8018
38063,38,5,0,8018
38064,21,30,0,8018
38065,30,4,0,8018
38066,36,36,1,8019
38067,20,0,0,8019
38068,34,12,0,8019
38069,34,34,1,8020
38070,24,39,0,8020
38071,35,19,0,8020
38072,24,24,1,8021
38073,5,5,1,8022
38074,9,22,0,8022
38075,22,34,0,8022
38076,5,0,0,8022
38077,22,22,1,8023
38078,10,35,0,8023
38079,6,16,0,8023
38080,38,9,0,8023
38081,1,20,0,8023
38082,22,38,0,8023
38083,16,2,0,8023
38084,10,18,0,8023
38085,34,34,1,8024
38086,24,24,1,8025
38087,28,10,0,8025
38088,24,24,1,8026
38089,24,19,0,8026
38090,38,38,1,8027
38091,25,36,0,8027
38092,24,24,1,8028
38093,8,8,1,8029
38094,10,20,0,8029
38095,8,38,0,8029
38096,38,38,1,8030
38097,30,30,1,8031
38098,6,7,0,8031
38099,29,24,0,8031
38100,22,13,0,8031
38101,13,16,0,8031
38102,2,6,0,8031
38103,27,4,0,8031
38104,41,12,0,8031
38105,24,25,0,8031
38106,13,34,0,8031
38107,10,20,0,8031
38108,31,13,0,8031
38109,27,17,0,8031
38110,24,24,1,8032
38111,10,21,0,8032
38112,10,21,0,8032
38113,0,30,0,8032
38114,10,33,0,8032
38115,15,6,0,8032
38116,31,24,0,8032
38117,41,24,0,8032
38118,24,35,0,8032
38119,25,24,0,8032
38120,30,17,0,8032
38121,3,9,0,8032
38122,30,40,0,8032
38123,24,24,1,8033
38124,25,30,0,8033
38125,19,38,0,8033
38126,27,0,0,8033
38127,24,21,0,8033
38128,37,39,0,8033
38129,38,25,0,8033
38130,28,10,0,8033
38131,28,2,0,8033
38132,8,5,0,8033
38133,17,17,1,8034
38134,27,2,0,8034
38135,2,2,1,8035
38136,27,26,0,8035
38137,11,8,0,8035
38138,24,38,0,8035
38139,30,30,1,8036
38140,41,33,0,8036
38141,24,3,0,8036
38142,19,38,0,8036
38143,24,24,1,8037
38144,13,2,0,8037
38145,39,15,0,8037
38146,30,30,1,8038
38147,38,15,0,8038
38148,16,32,0,8038
38149,22,38,0,8038
38150,10,4,0,8038
38151,23,39,0,8038
38152,24,24,1,8039
38153,10,26,0,8039
38154,38,38,1,8040
38155,32,38,0,8040
38156,36,17,0,8040
38157,35,2,0,8040
38158,41,18,0,8040
38159,38,38,1,8041
38160,17,17,1,8042
38161,10,33,0,8042
38162,24,13,0,8042
38163,24,22,0,8042
38164,10,22,0,8042
38165,34,38,0,8042
38166,24,6,0,8042
38167,27,7,0,8042
38168,24,24,1,8043
38169,13,30,0,8043
38170,16,35,0,8043
38171,6,24,0,8043
38172,29,30,0,8043
38173,16,17,0,8043
38174,24,8,0,8043
38175,24,2,0,8043
38176,23,25,0,8043
38177,38,38,1,8044
38178,24,24,1,8045
38179,13,13,1,8046
38180,5,24,0,8046
38181,24,29,0,8046
38182,24,3,0,8046
38183,41,0,0,8046
38184,4,22,0,8046
38185,27,34,0,8046
38186,34,34,1,8047
38187,24,24,1,8048
38188,30,30,1,8049
38189,30,38,0,8049
38190,10,16,0,8049
38191,24,3,0,8049
38192,38,33,0,8049
38193,3,2,0,8049
38194,9,7,0,8049
38195,30,30,1,8050
38196,24,24,1,8051
38197,38,38,1,8052
38198,5,24,0,8052
38199,38,17,0,8052
38200,24,40,0,8052
38201,22,20,0,8052
38202,6,6,1,8053
38203,5,28,0,8053
38204,40,4,0,8053
38205,28,24,0,8053
38206,32,16,0,8053
38207,24,10,0,8053
38208,2,38,0,8053
38209,38,16,0,8053
38210,41,12,0,8053
38211,24,24,1,8054
38212,24,4,0,8054
38213,30,7,0,8054
38214,38,38,1,8055
38215,24,24,1,8056
38216,30,30,1,8057
38217,38,16,0,8057
38218,4,16,0,8057
38219,17,30,0,8057
38220,18,11,0,8057
38221,30,36,0,8057
38222,24,20,0,8057
38223,40,1,0,8057
38224,34,34,1,8058
38225,24,41,0,8058
38226,38,24,0,8058
38227,24,24,1,8059
38228,3,18,0,8059
38229,13,0,0,8059
38230,24,7,0,8059
38231,19,31,0,8059
38232,17,17,1,8060
38233,24,35,0,8060
38234,24,24,1,8061
38235,22,30,0,8061
38236,24,29,0,8061
38237,24,24,1,8062
38238,2,20,0,8062
38239,14,16,0,8062
38240,24,24,1,8063
38241,40,40,1,8064
38242,22,30,0,8064
38243,24,24,1,8065
38244,15,29,0,8065
38245,33,29,0,8065
38246,10,2,0,8065
38247,6,6,1,8066
38248,30,30,1,8067
38249,12,24,0,8067
38250,25,16,0,8067
38251,10,12,0,8067
38252,10,9,0,8067
38253,2,30,0,8067
38254,24,6,0,8067
38255,22,36,0,8067
38256,34,38,0,8067
38257,16,13,0,8067
38258,34,38,0,8067
38259,30,30,1,8068
38260,23,16,0,8068
38261,10,18,0,8068
38262,34,31,0,8068
38263,27,3,0,8068
38264,24,24,1,8069
38265,17,4,0,8069
38266,2,0,0,8069
38267,2,5,0,8069
38268,1,10,0,8069
38269,38,38,1,8070
38270,34,30,0,8070
38271,37,34,0,8070
38272,10,10,1,8071
38273,16,38,0,8071
38274,30,1,0,8071
38275,15,18,0,8071
38276,22,22,1,8072
38277,30,30,1,8073
38278,14,39,0,8073
38279,24,24,1,8074
38280,28,11,0,8074
38281,38,30,0,8074
38282,24,35,0,8074
38283,10,26,0,8074
38284,3,37,0,8074
38285,38,19,0,8074
38286,22,17,0,8074
38287,37,31,0,8074
38288,17,4,0,8074
38289,18,24,0,8074
38290,6,6,1,8075
38291,40,11,0,8075
38292,40,41,0,8075
38293,3,34,0,8075
38294,38,27,0,8075
38295,25,24,0,8075
38296,28,15,0,8075
38297,10,0,0,8075
38298,26,24,0,8075
38299,22,22,1,8076
38300,30,30,1,8077
38301,8,8,1,8078
38302,25,41,0,8078
38303,40,5,0,8078
38304,10,39,0,8078
38305,24,24,1,8079
38306,25,25,1,8080
38307,38,16,0,8080
38308,10,22,0,8080
38309,26,7,0,8080
38310,24,24,1,8081
38311,10,25,0,8081
38312,3,40,0,8081
38313,24,23,0,8081
38314,10,17,0,8081
38315,16,8,0,8081
38316,10,10,1,8082
38317,10,19,0,8082
38318,3,34,0,8082
38319,34,34,1,8083
38320,5,21,0,8083
38321,34,34,1,8084
38322,29,30,0,8084
38323,30,30,1,8085
38324,24,0,0,8085
38325,27,10,0,8085
38326,40,24,0,8085
38327,40,18,0,8085
38328,24,20,0,8085
38329,24,26,0,8085
38330,34,13,0,8085
38331,5,3,0,8085
38332,20,18,0,8085
38333,40,25,0,8085
38334,18,32,0,8085
38335,27,6,0,8085
38336,26,17,0,8085
38337,24,24,1,8086
38338,10,7,0,8086
38339,38,13,0,8086
38340,36,36,1,8087
38341,38,31,0,8087
38342,32,32,1,8088
38343,24,24,1,8089
38344,30,36,0,8089
38345,0,31,0,8089
38346,25,0,0,8089
38347,24,24,1,8090
38348,38,13,0,8090
38349,28,3,0,8090
38350,24,4,0,8090
38351,16,0,0,8090
38352,40,10,0,8090
38353,24,39,0,8090
38354,5,34,0,8090
38355,20,2,0,8090
38356,24,24,1,8091
38357,2,2,1,8092
38358,31,7,0,8092
38359,18,37,0,8092
38360,36,36,1,8093
38361,24,24,1,8094
38362,24,15,0,8094
38363,33,24,0,8094
38364,28,19,0,8094
38365,24,36,0,8094
38366,25,37,0,8094
38367,13,0,0,8094
38368,10,40,0,8094
38369,0,36,0,8094
38370,26,24,0,8094
38371,39,3,0,8094
38372,8,34,0,8094
38373,10,39,0,8094
38374,26,7,0,8094
38375,38,2,0,8094
38376,37,6,0,8094
38377,22,30,0,8094
38378,38,13,0,8094
38379,38,28,0,8094
38380,24,24,1,8095
38381,22,22,1,8096
38382,10,35,0,8096
38383,5,24,0,8096
38384,27,2,0,8096
38385,38,38,1,8097
38386,40,19,0,8097
38387,22,11,0,8097
38388,34,31,0,8097
38389,30,30,1,8098
38390,21,36,0,8098
38391,25,10,0,8098
38392,2,8,0,8098
38393,10,33,0,8098
38394,24,24,1,8099
38395,24,11,0,8099
38396,6,24,0,8099
38397,28,24,0,8099
38398,1,41,0,8099
38399,24,24,1,8100
38400,21,11,0,8100
38401,7,36,0,8100
38402,27,33,0,8100
38403,38,34,0,8100
38404,24,33,0,8100
38405,10,30,0,8100
38406,33,19,0,8100
38407,30,30,1,8101
38408,6,40,0,8101
38409,37,2,0,8101
38410,38,9,0,8101
38411,38,24,0,8101
38412,8,27,0,8101
38413,24,41,0,8101
38414,24,24,1,8102
38415,18,29,0,8102
38416,22,22,1,8103
38417,2,2,1,8104
38418,8,8,1,8105
38419,16,15,0,8105
38420,10,10,1,8106
38421,35,40,0,8106
38422,5,40,0,8106
38423,38,38,1,8107
38424,38,38,1,8108
38425,24,24,1,8109
38426,38,16,0,8109
38427,14,28,0,8109
38428,13,10,0,8109
38429,27,12,0,8109
38430,30,22,0,8109
38431,27,0,0,8109
38432,24,24,1,8110
38433,10,13,0,8110
38434,36,36,1,8111
38435,30,30,1,8112
38436,38,38,1,8113
38437,4,39,0,8113
38438,34,10,0,8113
38439,2,40,0,8113
38440,14,12,0,8113
38441,20,20,1,8114
38442,25,25,1,8115
38443,40,24,0,8115
38444,34,41,0,8115
38445,10,10,1,8116
38446,24,34,0,8116
38447,24,24,1,8117
38448,6,14,0,8117
38449,36,17,0,8117
38450,15,3,0,8117
38451,6,34,0,8117
38452,17,17,1,8118
38453,30,17,0,8118
38454,15,26,0,8118
38455,11,11,1,8119
38456,31,38,0,8119
38457,40,4,0,8119
38458,5,13,0,8119
38459,24,37,0,8119
38460,30,25,0,8119
38461,13,31,0,8119
38462,24,24,1,8120
38463,23,14,0,8120
38464,8,8,1,8121
38465,20,24,0,8121
38466,27,41,0,8121
38467,9,34,0,8121
38468,40,28,0,8121
38469,8,22,0,8121
38470,32,40,0,8121
38471,32,11,0,8121
38472,38,34,0,8121
38473,38,32,0,8121
38474,24,18,0,8121
38475,22,34,0,8121
38476,39,20,0,8121
38477,34,14,0,8121
38478,10,5,0,8121
38479,10,7,0,8121
38480,6,6,1,8122
38481,17,17,1,8123
38482,1,15,0,8123
38483,36,30,0,8123
38484,27,26,0,8123
38485,14,2,0,8123
38486,24,20,0,8123
38487,7,16,0,8123
38488,29,17,0,8123
38489,8,7,0,8123
38490,37,23,0,8123
38491,24,24,1,8124
38492,38,38,1,8125
38493,6,26,0,8125
38494,38,38,1,8126
38495,25,25,1,8127
38496,24,30,0,8127
38497,1,29,0,8127
38498,10,14,0,8127
38499,18,38,0,8127
38500,18,16,0,8127
38501,35,24,0,8127
38502,18,2,0,8127
38503,24,36,0,8127
38504,34,34,1,8128
38505,24,24,1,8129
38506,33,8,0,8129
38507,24,24,1,8130
38508,16,16,1,8131
38509,30,30,1,8132
38510,10,15,0,8132
38511,20,18,0,8132
38512,24,24,1,8133
38513,24,24,1,8134
38514,3,15,0,8134
38515,28,20,0,8134
38516,31,23,0,8134
38517,34,38,0,8134
38518,24,24,1,8135
38519,38,3,0,8135
38520,13,16,0,8135
38521,8,8,1,8136
38522,23,17,0,8136
38523,6,22,0,8136
38524,29,37,0,8136
38525,1,10,0,8136
38526,24,24,1,8137
38527,24,1,0,8137
38528,3,4,0,8137
38529,36,36,1,8138
38530,26,24,0,8138
38531,10,39,0,8138
38532,10,2,0,8138
38533,26,38,0,8138
38534,31,13,0,8138
38535,22,22,1,8139
38536,30,7,0,8139
38537,22,20,0,8139
38538,10,9,0,8139
38539,16,2,0,8139
38540,10,36,0,8139
38541,24,24,1,8140
38542,24,24,1,8141
38543,3,36,0,8141
38544,24,21,0,8141
38545,37,6,0,8141
38546,10,6,0,8141
38547,39,24,0,8141
38548,15,22,0,8141
38549,9,32,0,8141
38550,14,9,0,8141
38551,38,40,0,8141
38552,10,9,0,8141
38553,24,4,0,8141
38554,22,27,0,8141
38555,29,10,0,8141
38556,16,28,0,8141
38557,24,24,1,8142
38558,36,25,0,8142
38559,5,0,0,8142
38560,24,40,0,8142
38561,18,35,0,8142
38562,16,35,0,8142
38563,24,24,1,8143
38564,35,1,0,8143
38565,16,7,0,8143
38566,2,24,0,8143
38567,24,25,0,8143
38568,38,34,0,8143
38569,24,34,0,8143
38570,38,23,0,8143
38571,35,13,0,8143
38572,38,3,0,8143
38573,10,39,0,8143
38574,10,10,1,8144
38575,29,1,0,8144
38576,16,41,0,8144
38577,10,19,0,8144
38578,24,24,1,8145
38579,16,38,0,8145
38580,8,8,1,8146
38581,2,5,0,8146
38582,31,20,0,8146
38583,30,30,1,8147
38584,13,39,0,8147
38585,23,36,0,8147
38586,17,18,0,8147
38587,24,32,0,8147
38588,27,8,0,8147
38589,24,24,1,8148
38590,22,22,1,8149
38591,9,36,0,8149
38592,29,20,0,8149
38593,38,20,0,8149
38594,26,6,0,8149
38595,38,39,0,8149
38596,34,4,0,8149
38597,29,30,0,8149
38598,28,39,0,8149
38599,20,23,0,8149
38600,16,38,0,8149
38601,3,40,0,8149
38602,35,4,0,8149
38603,25,25,1,8150
38604,4,35,0,8150
38605,1,22,0,8150
38606,2,14,0,8150
38607,41,39,0,8150
38608,24,2,0,8150
38609,37,40,0,8150
38610,38,34,0,8150
38611,34,23,0,8150
38612,10,6,0,8150
38613,33,35,0,8150
38614,5,28,0,8150
38615,20,21,0,8150
